측정소코드,date,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소,Latitude,Longitude
437371,11/2/2019,2019110213,,,,,,,경북 영덕군 지품면 신안리,36.4481855,129.2751254
437401,11/2/2019,2019110213,0.000554167,0.345833333,0.01875,0.005045833,,,경북 영천시 화북면,36.1082925,128.919395
437402,11/2/2019,2019110213,0.003375,0.641666667,0.019375,0.019583333,66.875,28.29166667,경북 영천시 시청로 23,35.9729409,128.9377901
437411,11/2/2019,2019110213,0.001241667,0.370833333,0.019333333,0.006770833,51,25.125,경북 의성군 안계면 위양2길 9-26,36.3683804,128.4546075
437421,11/2/2019,2019110213,0.0025,0.429166667,0.030458333,0.00975,41.66666667,20,경북 울진군 울진읍 읍내10길 19,36.99733,129.4028669
437431,11/2/2019,2019110213,0.004541667,0.370833333,0.034590909,0.006083333,44.04166667,21.58333333,경북 봉화군 석포면 석포로1길 55,37.0486149,129.0653205
437541,11/2/2019,2019110213,,,,,,,경북 울릉군 서면 태하리,37.5081798,130.8217127
437542,11/2/2019,2019110213,0.001375,0.208333333,0.040833333,,22.5,5.608695652,경북 울릉군 울릉읍 도동2길 65,37.4882697,130.9041062
437551,11/2/2019,2019110213,0.002208333,0.483333333,0.027541667,0.009458333,62,30.83333333,경북 고령군 대가야읍 성산로 46,35.7310152,128.2979325
525111,11/2/2019,2019110213,0.003913043,0.770833333,0.0095,0.043375,77.16666667,42.20833333,대전 대덕구 대전로 1331번길 75(태아산업(주)),36.372271,127.4180156
525112,11/2/2019,2019110213,0.002958333,0.6,0.010458333,0.027625,85.08333333,41.375,대전 대덕구 문평동로 18번길 34(문평동 119안전센터),36.446907,127.404716
525121,11/2/2019,2019110213,0.002,0.6,0.01525,0.0335,75.04166667,35.54166667,대전 중구 보문로 20번길 38(문창동 주민센터),36.316167,127.4379319
525141,11/2/2019,2019110213,0.002,0.495833333,0.01825,0.021458333,60.5,29.66666667,대전 유성구 대학로 407 보건환경연구원,36.3725838,127.3738559
525142,11/2/2019,2019110213,0.002041667,0.483333333,0.009958333,0.033166667,75.75,28.54166667,대전 유성구 노은동로 87번길 89(노은1동 주민센터),36.3682419,127.3184975
525143,11/2/2019,2019110213,0.002125,0.545833333,0.014625,0.02775,77.95833333,40.20833333,대전 유성구 도안대로 398,36.3400392,127.3389136
525151,11/2/2019,2019110213,0.00275,0.508333333,0.003958333,0.023875,80.04166667,37.54166667,대전 중구 중앙로 58,36.3237437,127.4186358
525161,11/2/2019,2019110213,0.002416667,0.5875,0.017416667,0.037833333,74.375,37.95833333,대전 동구 계족로 368번길 70(성남동 주민센터),36.3445247,127.4374867
525162,11/2/2019,2019110213,0.002041667,0.520833333,0.010833333,0.037625,67.29166667,35.20833333,대전 동구 동구청로 36,36.3018511,127.4602871
525171,11/2/2019,2019110213,0.001958333,0.525,0.018833333,0.022083333,77.41666667,32.20833333,대전 서구 정림동로 10(정림동 주민센터),36.3044691,127.3667332
525172,11/2/2019,2019110213,0.002333333,0.6375,0.010291667,0.035541667,109.0833333,40.95833333,대전 서구 둔산서로 84(근로자 종합복지회관),36.3542639,127.3834662
525173,11/2/2019,2019110213,0.001666667,0.670833333,0.012708333,0.0295,77.20833333,41.08333333,대전 서구 월평동160-5,36.350293,127.3539444
533112,11/2/2019,2019110213,0.004875,0.629166667,0.013541667,0.042666667,93.70833333,51.83333333,충북 청주시 흥덕구 직지대로 393(송정동),36.6446968,127.4368084
533113,11/2/2019,2019110213,0.002416667,0.716666667,0.014333333,0.04,95.58333333,53.83333333,"충북 청주시 청원구 사천동 233-223번지(사뜸로 61번길 88-14), 청주청원도서관 옥상(2층)",36.666181,127.4749188
533114,11/2/2019,2019110213,,,,,,,충북 청주시 상당구 교동로139번길 20,36.6359998,127.5040299
533115,11/2/2019,2019110213,0.00225,0.725,0.013583333,0.032708333,,41.60869565,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상",36.6088273,127.5012512
533116,11/2/2019,2019110213,0.005791667,0.683333333,0.011291667,0.04525,90.875,52.625,충북 청주시 흥덕구 복대동,36.6320679,127.4463153
534111,11/2/2019,2019110213,0.004166667,0.741666667,0.022541667,0.035583333,93,43.95833333,충남 천안시 동남구 복자1길 24 문성어린이집,36.8141708,127.152144
534112,11/2/2019,2019110213,0.003666667,0.720833333,0.022958333,0.031958333,77.5,32.45833333,충남 천안시 백석동 555-57번지(백성농공단지),36.8248989,127.1106763
534114,11/2/2019,2019110213,0.003416667,0.541666667,0.021875,0.034291667,96.5,55.58333333,충남 천안시 서북구 성성동,36.8443431,127.1215375
534115,11/2/2019,2019110213,0.003916667,0.770833333,0.032416667,0.024958333,92.79166667,45.95833333,충남 천안시 서북구 성거읍 천흥8길 7,36.8834354,127.2073758
534341,11/2/2019,2019110213,0.0018625,0.4125,0.035333333,0.007866667,64.25,35.25,충남 공주시 사곡면 마곡사로,36.5236887,127.0246583
534342,11/2/2019,2019110213,0.00275,0.475,0.021416667,0.014708333,64.95833333,37.70833333,충남 공주시 봉황로 1,36.4466114,127.1191505
534411,11/2/2019,2019110213,0.00325,0.595833333,0.020375,0.019416667,78.29166667,38.08333333,충남 부여군 부여읍 사비로 36,36.2754946,126.9112972
534421,11/2/2019,2019110213,0.006041667,0.491666667,0.039916667,0.014791667,56.20833333,27.33333333,충남 서산시 대산읍 평신1로(독곶리) 한국수자원공사 대산산업용수센터,36.9887179,126.377098
534422,11/2/2019,2019110213,0.003583333,0.958333333,0.028958333,0.027083333,79.58333333,43.91666667,충남 서산시 동문동 918-3(서산초등학교),36.7807445,126.4549962
534423,11/2/2019,2019110213,0.002708333,0.629166667,0.023125,0.0185,53.08333333,27.95833333,충남 서산시 대산읍 충의로 1942,36.9379663,126.4339403
534433,11/2/2019,2019110213,0.004208333,0.55,0.029375,0.01225,81.58333333,44.58333333,충남 당진시 송산면 유곡로 342-27,36.932471,126.6789166
534434,11/2/2019,2019110213,0.004208333,0.604166667,0.020166667,0.023458333,82.54166667,47.16666667,충남 당진시 시청1로 1,36.8909786,126.6391943
534441,11/2/2019,2019110213,0.002958333,0.6375,0.022625,0.0275,95.95833333,46.875,충남 아산시 모종동 573-2,36.7826194,127.0145206
534442,11/2/2019,2019110213,0.003291667,0.504166667,0.021875,0.023958333,85.83333333,44.75,충남 아산시 배방읍 배방로 38,36.7738004,127.0538513
534443,11/2/2019,2019110213,0.00275,0.466666667,0.022375,0.015166667,86.54166667,48.29166667,충남 아산시 도고면 기곡리 296-4,36.7624876,126.8887292
534444,11/2/2019,2019110213,0.002958333,0.554166667,0.021958333,0.025416667,110.125,60.5,충남 아산시 둔포면 석곡리 1481,36.9142745,127.0595972
534445,11/2/2019,2019110213,0.00325,0.545833333,0.016083333,0.0075,95.91666667,55.41666667,충남 아산시 인주면 인주산단로 23-28,36.8772219,126.8705086
534451,11/2/2019,2019110213,0.002625,0.658333333,0.021791667,0.025833333,88.45833333,36.54166667,충남 논산시 시민로,36.1830059,127.096643
534461,11/2/2019,2019110213,0.002566667,0.370833333,0.041541667,0.0073625,59.33333333,26.70833333,충남 태안군 소원면 파도길,36.7364589,126.1352326
534462,11/2/2019,2019110213,0.003416667,0.425,0.03025,0.008333333,49.75,22.375,충남 태안군 이원면 분지길,36.8699585,126.2820409
534463,11/2/2019,2019110213,0.00375,0.55,0.021875,0.020583333,75.58333333,29.54166667,충남 태안군 태안읍 군청6길,36.7467085,126.3015115
534471,11/2/2019,2019110213,0.003625,0.516666667,0.026125,0.015833333,71.75,36,충남 예산군 예산읍 주교로,36.6856778,126.8320402
534481,11/2/2019,2019110213,0.0045,0.541666667,0.03675,0.014958333,69.875,35.20833333,충남 보령시 중앙로 142-16,36.3532507,126.5897679
534482,11/2/2019,2019110213,0.002625,0.6,0.028916667,0.018041667,91.33333333,46.45833333,충남 보령시 주교면 울계큰길 396,36.3908447,126.5694441
534491,11/2/2019,2019110213,0.00425,0.6375,0.021875,0.022208333,82.25,49.54166667,충남 홍성군 홍성읍 내포로 136번길,36.5964754,126.655422
534492,11/2/2019,2019110213,0.003458333,0.533333333,0.02925,0.01425,83.66666667,41.58333333,충남 홍성군 홍북읍 홍예공원로 8,36.6572026,126.6670698
534501,11/2/2019,2019110213,0.002875,0.545833333,0.021791667,0.015708333,77.41666667,45.04166667,충남 금산군 금산읍 비호로 69,36.1071785,127.490685
534502,11/2/2019,2019110213,0.003583333,0.575,0.024291667,0.011333333,60.29166667,34.95833333,충남 청양군 청양읍 칠갑산로7길 54,36.4551521,126.8049308
534510,11/2/2019,2019110213,0.002666667,0.55,0.022625,0.021791667,71.16666667,30.16666667,충남 계룡시 엄사면 번영7길 17,36.2869867,127.2379189
541111,11/2/2019,2019110213,0.002541667,0.929166667,0.016958333,0.0295,84.5,46.375,세종 조치원읍 군청로 87-16(신흥동),36.5929062,127.2922529
541112,11/2/2019,2019110213,0.004,0.716666667,0.015625,0.031666667,78.08333333,38.79166667,세종특별자치시 보듬3로 114,37.69217441,127.2088382
541113,11/2/2019,2019110213,0.003458333,0.641666667,0.014333333,0.030208333,66.91666667,33.79166667,세종 누리로 27,36.48076695,127.2617242
541114,11/2/2019,2019110213,0.003291667,0.65,0.01325,0.030083333,74.91666667,40.16666667,세종특별자치시 부강면 부강외천로 20,36.5269236,127.3704109
632121,11/2/2019,2019110213,0.002875,0.7,0.021791667,0.026708333,86.16666667,47.625,강원 원주시 충정길 12(학성동 206-6),37.3527899,127.9474553
632122,11/2/2019,2019110213,0.002541667,0.983333333,0.022458333,0.020458333,88.95833333,52.58333333,강원도 원주시 배울로 215,37.3422186,127.9201621
632124,11/2/2019,2019110213,0.002666667,0.608333333,0.019458333,0.020583333,69.08333333,34.95833333,강원 원주시 문막읍 건등로 11,37.3127648,127.817256
632132,11/2/2019,2019110213,,,,,,,강원 강릉시 경강로 2179(옥천동 327-2),37.7600314,128.902973
632151,11/2/2019,2019110213,0.002541667,0.6375,0.015,0.034208333,58.25,27.875,강원 동해시 천곡로 77(천곡동 806),37.5250249,129.114494
632161,11/2/2019,2019110213,0.002833333,0.404166667,0.025958333,0.015708333,50.5,22.875,강원 삼척시 남양길 11(남양동 331-9),37.4426048,129.1684189
632171,11/2/2019,2019110213,0.002208333,0.670833333,0.026166667,0.012291667,78.58333333,40,강원 평창군 평창읍 종부로 61(종부리 504),37.3607053,128.3890248
632371,11/2/2019,2019110213,0.0012375,0.5125,0.035958333,0.005995833,56.25,31.875,강원 정선군 북평면 남평리,37.4342876,128.6711012
632372,11/2/2019,2019110213,0.002541667,0.558333333,0.033625,0.011041667,66.41666667,32.08333333,강원 정선군 정선읍 정선로 1331,37.3799339,128.6616494
632421,11/2/2019,2019110213,0.001141667,0.5125,0.052125,0.002791667,80.08333333,37,강원 고성군 간성읍,38.3783643,128.4672371
632431,11/2/2019,2019110213,0.0020625,0.433333333,0.029,0.006379167,65.41666667,,강원 횡성군 강림면 강림리(치악산),37.3691147,128.1132668
632432,11/2/2019,2019110213,0.00225,0.566666667,0.019916667,0.01725,88.29166667,47.79166667,강원 횡성군 횡성읍 중앙로 30,37.4897759,127.983051
632441,11/2/2019,2019110213,0.002,0.491666667,0.028333333,0.008458333,62.33333333,26.875,강원 고성군 간성읍 수성로 160,38.3776837,128.4667505
632451,11/2/2019,2019110213,0.003375,0.516666667,0.045458333,0.007791667,62.58333333,26.79166667,강원 양양군 양양읍 남문로 39,38.075263,128.6182751
632461,11/2/2019,2019110213,0.004166667,0.595833333,0.031875,0.018333333,64.45833333,23.58333333,강원 속초시 중앙시장로 43,38.2069045,128.5881979
632472,11/2/2019,2019110213,0.004041667,0.425,0.032833333,0.012208333,72.41666667,41.45833333,강원 철원군 갈말읍 삼부연로 51,38.1465863,127.3125449
632481,11/2/2019,2019110213,0.00225,0.641666667,0.017208333,0.0205,78.20833333,44.52173913,강원 홍천군 홍천읍 연봉동로 27,37.6837491,127.8802494
632491,11/2/2019,2019110213,0.003,0.504166667,0.029833333,0.009375,71.45833333,43.125,강원 영월군 영월읍 팔괴로 7-3,37.1725618,128.4552946
632501,11/2/2019,2019110213,0.002,0.716666667,0.022666667,0.008666667,58.5,29.83333333,강원 화천군 화천읍 화천새싹길 45,38.1062847,127.7081308
632511,11/2/2019,2019110213,0.002875,0.458333333,0.035333333,0.01175,69.70833333,35.91666667,강원 태백시 태붐로 21,37.1626608,128.9868699
632521,11/2/2019,2019110213,0.003166667,0.641666667,0.027583333,0.008458333,60.25,29.04166667,강원 인제군 인제읍 비봉로44번길 93,38.0601314,128.1667164
633122,11/2/2019,2019110213,0.002625,0.591666667,0.024666667,0.019708333,86.25,42.33333333,충북 충주시 호암동 562(충주시 청소년수련원 옥상)(중원대로 3324),36.9647086,127.9269225
633123,11/2/2019,2019110213,0.003833333,0.741666667,0.016458333,0.035791667,98.83333333,51.625,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37),36.9820953,127.9190894
633131,11/2/2019,2019110213,0.002,0.5875,0.027708333,0.0235,91.125,49.33333333,"충북 제천시 장락동 672-8(내제로 318),(시립도서관 주차장 옆, 화단)",37.1451303,128.2203198
633211,11/2/2019,2019110213,0.003625,0.495833333,0.021916667,0.029291667,74.33333333,48.375,충북 청주시 청원구 오창읍 각리 637-4 각리중학교 4층(오창중앙로 48),36.7090569,127.4219922
633213,11/2/2019,2019110213,0.002208333,0.266666667,0.013166667,0.036583333,85.54166667,48.45833333,충북 청주시 서원구 원흥로 81,36.6132311,127.4687586
633214,11/2/2019,2019110213,0.002375,0.6375,0.01875,0.0275,89.20833333,49.125,충북 청주시 흥덕구 오송읍 오송생명로 150,36.630961,127.3299464
633311,11/2/2019,2019110213,0.002666667,0.575,0.017333333,0.014375,79.04166667,49.25,"충북 단양군 매포읍 평동리 1274(평동33길 3),(매포 보건지소 마당)",37.0331794,128.2958017
633361,11/2/2019,2019110213,0.002091667,0.466666667,0.02375,0.0074625,84.91666667,49.08333333,충북 괴산군 청천면 송문로 덕평길,36.7316002,127.8033635
633362,11/2/2019,2019110213,0.003166667,0.633333333,0.0185,0.013375,85.75,56.7826087,충북 괴산군 괴산읍 서부리 377-1,36.8075414,127.789326
633411,11/2/2019,2019110213,0.002416667,0.554166667,0.027416667,0.024541667,83.54166667,47.625,충북 진천군 진천읍 상산로 65 읍내리 370-1,36.855086,127.4412279
633461,11/2/2019,2019110213,0.001395652,0.6,0.024608696,0.018582609,92.26086957,41.23076923,충북 음성군 금왕읍 무극로,36.9899476,127.5862358
633462,11/2/2019,2019110213,0.003375,0.633333333,0.025125,0.016416667,91.375,60.16666667,충북 음성군 음성읍 중앙로 49,36.9285496,127.6887223
633471,11/2/2019,2019110213,0.001791667,0.470833333,0.022416667,0.012041667,71.25,38.875,충북 영동군 영동읍 계산로2길 25,36.173929,127.7850964
633481,11/2/2019,2019110213,0.003125,0.5,0.014833333,0.02425,91.69565217,60.56521739,충북 증평군 증평읍 송산리 123-2,36.7921847,127.5870318
633491,11/2/2019,2019110213,0.002791667,0.575,0.022583333,0.014416667,75.125,42.66666667,충북 보은군 보은읍 삼산로 50,36.4834266,127.7169735
634111,11/2/2019,2019110213,0.002166667,0.5,0.014958333,0.025416667,82.83333333,51.66666667,충북 옥천군 옥천읍 중앙로 99(옥천군청 통합관제 센터 옥상),36.306364,127.5712805
735111,11/2/2019,2019110213,0.002416667,0.454166667,0.03175,0.019166667,84.375,44.79166667,전북 전주시 완산구 용리로 107 삼천도서관 옥상,35.7989458,127.1216981
735114,11/2/2019,2019110213,,0.629166667,0.027458333,0.034291667,97.66666667,45.125,전북 전주시 덕진구 서귀로 107 청소년자유센터 옥상,35.8514667,127.0870334
735115,11/2/2019,2019110213,0.00525,0.570833333,0.025083333,0.03375,84.41666667,48.16666667,전북 전주시 덕진구 동부대로 1183,35.8673984,127.1175166
735116,11/2/2019,2019110213,0.002666667,0.725,,0.03375,89.83333333,,전북 전주시 완산구 백제대로 450,35.8333593,127.1233525
735121,11/2/2019,2019110213,0.002666667,0.7625,0.023833333,0.017041667,82.33333333,36.75,전북 군산시 대학로 215. 신풍동주민센터 옥상,35.9728344,126.7008171
735122,11/2/2019,2019110213,0.006583333,0.620833333,0.039041667,0.02,95.33333333,39.79166667,전북 군산시 외항1길 222. (롯데주류) 3층옥상,35.9762988,126.6512165
735123,11/2/2019,2019110213,0.002458333,0.625,0.02725,0.018583333,87.70833333,35.08333333,전북 군산시 개정동 507-24 개정동주민센터 2층옥상,35.9642919,126.7545918
735133,11/2/2019,2019110213,0.002166667,0.558333333,0.027,0.023045455,92.125,53.75,전북 익산시 무왕로 1338. 익산소방서,35.9622298,127.0051494
735134,11/2/2019,2019110213,0.002625,0.470833333,0.01775,0.016833333,93.25,51.29166667,전북 익산시 배산로 189-10,35.9546763,126.9411601
735141,11/2/2019,2019110213,0.002291667,0.566666667,0.027708333,0.02525,59.79166667,29.5,전북 정읍시 조곡천1길 7. 여성문화관 옥상,35.5684285,126.8459361
735142,11/2/2019,2019110213,0.002791667,0.354166667,0.025541667,0.014333333,83.45833333,44.625,전북 정읍시 신태인읍 신태인중앙로 14,35.6880121,126.8867747
735151,11/2/2019,2019110213,0.002291667,0.525,0.027791667,0.016333333,65.04166667,35.375,전북 남원시 죽항동 비석길 72 죽항동주민센터 옥상,35.4075527,127.3845722
735161,11/2/2019,2019110213,0.003,0.55,0.042041667,0.017166667,57.79166667,25.04166667,전북 고창군 고창읍 월곡공원 1길 36 여성회관 2층 옥상,35.4380935,126.7127904
735162,11/2/2019,2019110213,0.003125,0.4375,0.038166667,0.009666667,71.08333333,24.79166667,전북 고창군 심원면 심원로 211,35.52422,126.5510486
735171,11/2/2019,2019110213,0.002208333,0.691666667,0.031958333,0.017875,74,42.125,전북 부안군 행안면 변산로 16,35.7297179,126.7193327
735172,11/2/2019,2019110213,0.001741667,0.7125,0.039375,0.008504167,71.08333333,55.29166667,전북 부안군 변산면 새만금로,35.6971014,126.5591772
735181,11/2/2019,2019110213,0.002791667,0.525,0.028166667,0.026125,87.08333333,46.91666667,전북 김제시 요촌중길 50,35.8049098,126.8914158
735191,11/2/2019,2019110213,0.002416667,0.533333333,0.038583333,0.011416667,75.33333333,34.91666667,전북 완주군 고산면 고산로 69-13,35.9764025,127.2055229
735201,11/2/2019,2019110213,0.00452381,0.4625,0.03,0.013041667,67.41666667,35.91666667,전북 진안군 진안읍 진무로 1189,35.7971892,127.4348928
735351,11/2/2019,2019110213,,,,,,29.20833333,전북 임실군 운암면 선거리,35.6012926,127.1766872
735361,11/2/2019,2019110213,0.00225,0.433333333,0.023208333,0.008708333,62.875,36.66666667,전북 임실군 임실읍 봉황로 144,35.6134239,127.2793693
735371,11/2/2019,2019110213,0.002416667,0.504166667,0.025,0.010833333,53.04166667,27.54166667,전북 무주군 무주읍 향학로 49,36.0087164,127.6620774
735381,11/2/2019,2019110213,0.003291667,0.35,0.023916667,0.011791667,59.91666667,32.04166667,전북 순창군 순창읍 경천로 33,35.3744299,127.1374166
735391,11/2/2019,2019110213,0.004833333,0.545833333,0.033791667,0.006916667,88.25,39.625,전북 장수군 장수읍 호비로 10,35.6476851,127.521269
735520,11/2/2019,2019110213,0.003041667,0.6125,0.025541667,0.018458333,90.875,35.79166667,충남 서천군 서천읍 서천로14번길 20,36.076309,126.6983835
735521,11/2/2019,2019110213,0.003041667,0.566666667,0.031375,0.012,76.45833333,35.20833333,충남 서천군 서면 서인로 761,36.1528701,126.5494944
735522,11/2/2019,2019110213,0.002083333,0.608333333,0.029833333,0.009083333,72.25,35.95833333,충남 서천군 장항읍 장산로 297,36.0083319,126.693267
823611,11/2/2019,2019110213,0.012791667,0.829166667,0.016708333,0.053333333,76.54166667,38.45833333,인천 중구 서해대로 471(신흥동 2가),37.4680094,126.6350719
823621,11/2/2019,2019110213,0.009541667,0.5,0.012166667,0.0545,76.66666667,37.45833333,인천 동구 금곡로 67(송림동),37.4735876,126.6431044
823631,11/2/2019,2019110213,0.007708333,0.925,0.01375,0.049416667,75.25,31.25,인천 남동구 구월말로 7(구월동),37.4495932,126.7240559
823632,11/2/2019,2019110213,0.00875,0.8125,0.017083333,0.050333333,65.58333333,36.375,인천 미추홀구 독정안길 26,37.4594038,126.6572363
823633,11/2/2019,2019110213,0.009,0.979166667,0.016583333,0.061863636,73.20833333,35.08333333,인천 미추홀구 주안6동,37.4622647,126.6893613
823634,11/2/2019,2019110213,0.009125,0.904166667,0.009083333,0.028208333,78.54166667,36.16666667,인천 부평구 광장로 지하15(부평동),37.4947891,126.7262739
823641,11/2/2019,2019110213,0.008375,0.845833333,0.01525,0.050541667,65.875,29.75,인천 부평구 부평대로88번길 19(부평동),37.4999235,126.7235335
823651,11/2/2019,2019110213,0.006166667,0.754166667,0.016375,0.046125,61.04166667,30.125,인천 서구 심곡로 98(심곡동),37.5415919,126.6812074
823652,11/2/2019,2019110213,0.006041667,0.741666667,0.010791667,0.045125,82.91666667,42.5,인천 서구 검단로502번길 15(마전동),37.6020407,126.6614441
823662,11/2/2019,2019110213,0.005,0.804166667,0.0135,0.047916667,72.45833333,33.54166667,인천 계양구 계양산로134번길 18(계산동),37.5460166,126.7301724
823671,11/2/2019,2019110213,0.010391304,1.116666667,0.015791667,0.058708333,62.4,25.86956522,인천 남동구 은봉로 82,37.4094259,126.6993338
823681,11/2/2019,2019110213,0.008208333,0.808333333,0.012583333,0.056791667,75.125,35.45833333,인천 서구 거북로 116(석남동),37.5025911,126.6746602
823691,11/2/2019,2019110213,0.005666667,0.683333333,0.023541667,0.017083333,58.91666667,35.54166667,인천 강화군 송해면 전망대로 29(솔정리),37.7723288,126.4628207
823701,11/2/2019,2019110213,0.009521739,0.858333333,0.016583333,0.054166667,63.875,35.29166667,인천 연수구 원인재로 115(동춘동),37.4097894,126.67832
823702,11/2/2019,2019110213,0.005208333,0.666666667,0.016083333,0.040833333,57.75,30.20833333,인천 중구 영종대로 85(운서동),37.4956123,126.4879083
823703,11/2/2019,2019110213,0.009875,0.8,0.012041667,0.056666667,64.83333333,30.25,인천 동구 수문통로 77,37.482121,126.6369826
823704,11/2/2019,2019110213,0.007208333,0.8375,0.01425,0.0535,59.70833333,30.91666667,인천 남동구 청능대로611번길 54(논현동),37.4034916,126.7272258
823705,11/2/2019,2019110213,0.006625,0.75,0.012416667,0.047791667,67.45833333,32.58333333,인천 서구 크리스탈로 131,37.5377453,126.6387903
823706,11/2/2019,2019110213,0.007708333,0.704166667,0.020958333,0.045208333,64.79166667,31.75,인천 연수구 갯벌로 12,37.3820842,126.6546632
823801,11/2/2019,2019110213,0.005208333,0.7875,0.007916667,0.047,72.125,35.83333333,인천 서구 고산후로121번길 7(원당동),37.594403,126.6986697
823802,11/2/2019,2019110213,0.004291667,0.645833333,0.014708333,0.029625,72.70833333,40,인천 강화군 길상면 강화동로 15-1,37.6413354,126.4912441
823803,11/2/2019,2019110213,0.007333333,0.858333333,0.011666667,0.056458333,64.83333333,32.83333333,인천 부평구 충선로 262,37.5126232,126.735738
831151,11/2/2019,2019110213,0.008916667,0.7125,0.017916667,0.0545,93.16666667,50.66666667,경기 부천시 경인옛로 73,37.4800061,126.7999362
831152,11/2/2019,2019110213,0.009208333,0.704166667,0.009833333,0.056583333,112.2916667,60.54166667,경기 부천시 삼작로 109,37.5198721,126.7932853
831153,11/2/2019,2019110213,0.008083333,0.970833333,0.010416667,0.055583333,92.25,46.375,경기 부천시 심중로 121,37.4939274,126.7700946
831154,11/2/2019,2019110213,0.00925,0.433333333,0.009125,0.051666667,94.125,50,경기 부천시 성오로 172,37.5280248,126.7962235
831155,11/2/2019,2019110213,0.008583333,0.804166667,0.007541667,0.056208333,77.91666667,54.16666667,경기 부천시 송내대로 262,37.5065377,126.7591928
831481,11/2/2019,2019110213,0.002358333,0.408333333,0.035083333,0.012133333,68.625,31.16666667,인천 강화군 삼산면 석모리,37.6955531,126.3335311
831491,11/2/2019,2019110213,0.004525,0.4625,0.036833333,0.015008333,60.83333333,29.66666667,인천 옹진군 덕적면 진리,37.2316964,126.1405933
831492,11/2/2019,2019110213,0.001316667,0.25,0.044166667,0.004920833,26.29166667,5.666666667,인천 옹진군 백령면 연화리,37.9488415,124.6339109
